user,keycode,event,time
Egor,190,Up,1649692654.1913064
Egor,32,Up,1649692654.2553258
Egor,71,Down,1649692654.4452617
Egor,71,Up,1649692654.5998452
Egor,82,Down,1649692654.714194
Egor,82,Up,1649692654.8387034
Egor,69,Down,1649692654.8462365
Egor,69,Up,1649692654.9485245
Egor,69,Down,1649692655.020111
Egor,69,Up,1649692655.1703827
Egor,78,Down,1649692655.3543317
Egor,78,Up,1649692655.4316964
Egor,32,Down,1649692655.461326
Egor,32,Up,1649692655.530357
Egor,77,Down,1649692656.121065
Egor,65,Down,1649692656.146596
Egor,77,Up,1649692656.1832721
Egor,65,Up,1649692656.261098
Egor,78,Down,1649692656.4173546
Egor,32,Down,1649692656.5279806
Egor,78,Up,1649692656.5398376
Egor,32,Up,1649692656.6090543
Egor,72,Down,1649692657.1321602
Egor,72,Up,1649692657.2196918
Egor,65,Down,1649692657.2614572
Egor,65,Up,1649692657.3516092
Egor,84,Down,1649692657.4342942
Egor,84,Up,1649692657.5207696
Egor,72,Down,1649692657.584525
Egor,72,Up,1649692657.663386
Egor,32,Down,1649692657.8509123
Egor,32,Up,1649692657.946272
Egor,79,Down,1649692658.4014914
Egor,70,Down,1649692658.471079
Egor,79,Up,1649692658.4821482
Egor,32,Down,1649692658.5625691
Egor,70,Up,1649692658.5979164
Egor,32,Up,1649692658.6699388
Egor,77,Down,1649692659.069696
Egor,77,Up,1649692659.1314776
Egor,73,Down,1649692659.265745
Egor,73,Up,1649692659.3448985
Egor,68,Down,1649692659.5030947
Egor,68,Up,1649692659.6080008
Egor,83,Down,1649692659.6384656
Egor,83,Up,1649692659.7456923
Egor,84,Down,1649692659.8493195
Egor,84,Up,1649692659.9374986
Egor,32,Down,1649692660.2760026
Egor,32,Up,1649692660.3713012
Egor,84,Down,1649692660.5206847
Egor,84,Up,1649692660.6329715
Egor,79,Down,1649692660.6562648
Egor,79,Up,1649692660.7377248
Egor,8,Down,1649692661.1313074
Egor,87,Down,1649692661.2299325
Egor,8,Up,1649692661.2679186
Egor,87,Up,1649692661.328391
Egor,79,Down,1649692661.3448064
Egor,32,Down,1649692661.4380503
Egor,79,Up,1649692661.4520023
Egor,32,Up,1649692661.5267932
Egor,84,Down,1649692661.9736931
Egor,84,Up,1649692662.071418
Egor,72,Down,1649692662.1094887
Egor,72,Up,1649692662.1918514
Egor,69,Down,1649692662.2148395
Egor,69,Up,1649692662.3115957
Egor,73,Down,1649692662.353181
Egor,73,Up,1649692662.4179308
Egor,82,Down,1649692662.4355292
Egor,82,Up,1649692662.512892
Egor,190,Down,1649692663.1645234
Egor,190,Up,1649692663.2405312
Egor,32,Down,1649692663.2484837
Egor,32,Up,1649692663.3741965
Egor,65,Down,1649692663.9032726
Egor,65,Up,1649692664.090216
Egor,76,Down,1649692664.9051018
Egor,76,Up,1649692664.9833107
Egor,76,Down,1649692665.458269
Egor,76,Up,1649692665.5381818
Egor,32,Down,1649692665.6830847
Egor,32,Up,1649692665.78014
Egor,76,Down,1649692665.912887
Egor,76,Up,1649692665.9806266
Egor,73,Down,1649692666.077416
Egor,73,Up,1649692666.1457965
Egor,75,Down,1649692666.2712824
Egor,75,Up,1649692666.3522277
Egor,69,Down,1649692666.3726137
Egor,69,Up,1649692666.4794922
Egor,78,Down,1649692666.588173
Egor,78,Up,1649692666.661369
Egor,69,Down,1649692666.6788025
Egor,69,Up,1649692666.7625759
Egor,83,Down,1649692666.7774932
Egor,83,Up,1649692666.867879
Egor,83,Down,1649692666.9358969
Egor,83,Up,1649692667.031008
Egor,32,Down,1649692667.0744681
Egor,32,Up,1649692667.1802366
Egor,73,Down,1649692667.272923
Egor,73,Up,1649692667.3411841
Egor,77,Down,1649692667.4776523
Egor,77,Up,1649692667.555567
Egor,65,Down,1649692667.5666647
Egor,65,Up,1649692667.6468003
Egor,71,Down,1649692667.792795
Egor,69,Down,1649692667.8572443
Egor,71,Up,1649692667.904298
Egor,69,Up,1649692667.9801805
Egor,190,Down,1649692667.9968607
Egor,190,Up,1649692668.0652685
Egor,32,Down,1649692668.1104183
Egor,32,Up,1649692668.191283
Egor,83,Down,1649692668.738494
Egor,83,Up,1649692668.8515844
Egor,73,Down,1649692669.034938
Egor,73,Up,1649692669.1003647
Egor,88,Down,1649692669.2800164
Egor,88,Up,1649692669.3732412
Egor,84,Down,1649692669.5088105
Egor,84,Up,1649692669.5947285
Egor,72,Down,1649692669.703993
Egor,72,Up,1649692669.794156
Egor,190,Down,1649692669.8011184
Egor,190,Up,1649692669.8783946
Egor,32,Down,1649692669.9716554
Egor,32,Up,1649692670.0479167
Egor,71,Down,1649692670.5593307
Egor,71,Up,1649692670.7293134
Egor,65,Down,1649692670.775305
Egor,65,Up,1649692670.9081278
Egor,84,Down,1649692671.024427
Egor,84,Up,1649692671.1272957
Egor,72,Down,1649692671.2098188
Egor,72,Up,1649692671.2737184
Egor,69,Down,1649692671.3076954
Egor,82,Down,1649692671.4160411
Egor,69,Up,1649692671.4468362
Egor,82,Up,1649692671.527585
Egor,73,Down,1649692671.788216
Egor,73,Up,1649692671.8574286
Egor,78,Down,1649692671.8645685
Egor,71,Down,1649692671.9342966
Egor,78,Up,1649692671.9845235
Egor,71,Up,1649692672.0480084
Egor,32,Down,1649692672.1462176
Egor,32,Up,1649692672.1952085
Egor,84,Down,1649692672.848942
Egor,84,Up,1649692672.953928
Egor,72,Down,1649692672.9755716
Egor,72,Up,1649692673.0276408
Egor,73,Down,1649692673.1423514
Egor,73,Up,1649692673.2154465
Egor,78,Down,1649692673.274459
Egor,71,Down,1649692673.3326213
Egor,78,Up,1649692673.4117002
Egor,71,Up,1649692673.488915
Egor,32,Down,1649692673.659709
Egor,32,Up,1649692673.7448611
Egor,87,Down,1649692674.1829877
Egor,87,Up,1649692674.3381622
Egor,72,Down,1649692674.4371717
Egor,72,Up,1649692674.529866
Egor,69,Down,1649692674.5473144
Egor,69,Up,1649692674.672549
Egor,82,Down,1649692674.733523
Egor,69,Down,1649692674.8323553
Egor,82,Up,1649692674.8858175
Egor,69,Up,1649692674.96594
Egor,73,Down,1649692675.5922208
Egor,73,Up,1649692675.697978
Egor,78,Down,1649692675.7090468
Egor,78,Up,1649692675.8155632
Egor,190,Down,1649692676.4862843
Egor,32,Down,1649692676.5716825
Egor,190,Up,1649692676.5862203
Egor,32,Up,1649692676.678462
Egor,83,Down,1649692676.877037
Egor,83,Up,1649692677.074597
Egor,72,Down,1649692677.1415222
Egor,72,Up,1649692677.209689
Egor,65,Down,1649692677.2888064
Egor,65,Up,1649692677.4241312
Egor,76,Down,1649692677.4781458
Egor,76,Up,1649692677.5215173
Egor,76,Down,1649692677.5947566
Egor,76,Up,1649692677.687615
Egor,32,Down,1649692678.1952434
Egor,32,Up,1649692678.2803566
Egor,84,Down,1649692678.4452772
Egor,84,Up,1649692678.5335503
Egor,72,Down,1649692678.5845265
Egor,72,Up,1649692678.6445818
Egor,69,Down,1649692678.687949
Egor,69,Up,1649692678.7634468
Egor,77,Down,1649692678.7787185
Egor,77,Up,1649692678.8588305
Egor,32,Down,1649692678.9037106
Egor,32,Up,1649692679.0093033
Egor,85,Down,1649692679.536661
Egor,83,Down,1649692679.5956106
Egor,85,Up,1649692679.642578
Egor,32,Down,1649692679.6765063
Egor,83,Up,1649692679.7116883
Egor,32,Up,1649692679.7632399
Egor,66,Down,1649692680.5170197
Egor,69,Down,1649692680.588841
Egor,66,Up,1649692680.6265554
Egor,69,Up,1649692680.7136261
Egor,65,Down,1649692680.7435455
Egor,65,Up,1649692680.8493948
Egor,82,Down,1649692682.7290316
Egor,82,Up,1649692682.8099165
Egor,73,Down,1649692682.8409848
Egor,73,Up,1649692682.910214
Egor,78,Down,1649692683.0638986
Egor,78,Up,1649692683.1522617
Egor,71,Down,1649692683.1604972
Egor,32,Down,1649692683.247833
Egor,71,Up,1649692683.2770858
Egor,32,Up,1649692683.3556938
Egor,72,Down,1649692684.3644087
Egor,72,Up,1649692684.4718788
Egor,65,Down,1649692684.579134
Egor,65,Up,1649692684.7121525
Egor,84,Down,1649692685.2536018
Egor,72,Down,1649692685.3357773
Egor,84,Up,1649692685.406641
Egor,72,Up,1649692685.4599845
Egor,32,Down,1649692685.6647098
Egor,32,Up,1649692685.7777905
Egor,65,Down,1649692685.949427
Egor,70,Down,1649692686.0602202
Egor,65,Up,1649692686.074559
Egor,70,Up,1649692686.172257
Egor,84,Down,1649692686.2968566
Egor,69,Down,1649692686.3818026
Egor,84,Up,1649692686.408378
Egor,82,Down,1649692686.4900372
Egor,69,Up,1649692686.5149589
Egor,82,Up,1649692686.59369
Egor,32,Down,1649692686.9702947
Egor,32,Up,1649692687.092331
Egor,83,Down,1649692687.1189363
Egor,69,Down,1649692687.211374
Egor,83,Up,1649692687.2632082
Egor,69,Up,1649692687.3232412
Egor,82,Down,1649692687.4289782
Egor,82,Up,1649692687.5030422
Egor,8,Down,1649692687.8459566
Egor,65,Down,1649692687.913017
Egor,65,Up,1649692688.0126152
Egor,8,Up,1649692688.0269487
Egor,83,Down,1649692688.1260395
Egor,83,Up,1649692688.20822
Egor,190,Down,1649692688.8847342
Egor,190,Up,1649692688.9603684
Egor,78,Down,1649692690.7817757
Egor,78,Up,1649692690.8749082
Egor,79,Down,1649692690.9534936
Egor,79,Up,1649692691.0296028
Egor,82,Down,1649692691.0503607
Egor,75,Down,1649692691.145254
Egor,82,Up,1649692691.160224
Egor,75,Up,1649692691.2255917
Egor,73,Down,1649692691.2904618
Egor,73,Up,1649692691.3867311
Egor,78,Down,1649692691.400657
Egor,78,Up,1649692691.4732928
Egor,32,Down,1649692691.9565992
Egor,32,Up,1649692692.0626872
Egor,69,Down,1649692692.2384727
Egor,69,Up,1649692692.3935914
Egor,71,Down,1649692692.5379717
Egor,71,Up,1649692692.6212304
Egor,79,Down,1649692692.6898046
Egor,82,Down,1649692692.754241
Egor,79,Up,1649692692.770357
Egor,82,Up,1649692692.8584776
Egor,32,Down,1649692692.87582
Egor,32,Up,1649692692.9779148
Egor,65,Down,1649692693.6194034
Egor,65,Up,1649692693.761975
Egor,76,Down,1649692693.8717291
Egor,69,Down,1649692693.940361
Egor,76,Up,1649692693.9912677
Egor,88,Down,1649692694.0376103
Egor,69,Up,1649692694.069269
Egor,88,Up,1649692694.1425884
Egor,65,Down,1649692694.2402673
Egor,65,Up,1649692694.3861961
Egor,78,Down,1649692694.7979963
Egor,78,Up,1649692694.8874834
Egor,68,Down,1649692694.917121
Egor,68,Up,1649692695.028741
Egor,82,Down,1649692695.119609
Egor,82,Up,1649692695.208316
Egor,79,Down,1649692695.2311623
Egor,79,Up,1649692695.3195403
Egor,86,Down,1649692695.3663335
Egor,86,Up,1649692695.4641194
Egor,73,Down,1649692695.4800024
Egor,73,Up,1649692695.585592
Egor,67,Down,1649692696.230117
Egor,67,Up,1649692696.3389685
Egor,72,Down,1649692696.3603318
Egor,72,Up,1649692696.4305685
Egor,32,Down,1649692701.0420454
Egor,32,Up,1649692701.1880605
Egor,8,Down,1649692702.1457303
Egor,8,Down,1649692702.5841343
Egor,8,Down,1649692702.608944
Egor,8,Down,1649692702.6330159
Egor,8,Down,1649692702.6569471
Egor,8,Down,1649692702.6805472
Egor,8,Down,1649692702.7044716
Egor,8,Down,1649692702.728825
Egor,8,Down,1649692702.7527652
Egor,8,Down,1649692702.7763712
Egor,8,Down,1649692702.800499
Egor,8,Down,1649692702.8254056
Egor,8,Down,1649692702.8492415
Egor,8,Down,1649692702.87261
Egor,8,Down,1649692702.8967588
Egor,8,Down,1649692702.920641
Egor,8,Down,1649692702.9445636
Egor,8,Down,1649692702.96853
Egor,8,Down,1649692702.9923985
Egor,8,Down,1649692703.0166588
Egor,8,Down,1649692703.0413618
Egor,8,Down,1649692703.065622
Egor,8,Down,1649692703.0886655
Egor,8,Down,1649692703.1124763
Egor,8,Down,1649692703.1362565
Egor,8,Down,1649692703.1605458
Egor,8,Down,1649692703.1847303
Egor,8,Down,1649692703.2092874
Egor,8,Down,1649692703.2327526
Egor,8,Down,1649692703.2549
Egor,8,Down,1649692703.2793648
Egor,8,Up,1649692703.283257
Egor,89,Down,1649692704.385969
Egor,89,Up,1649692704.5061364
Egor,74,Down,1649692704.5700974
Egor,74,Up,1649692704.6306908
Egor,72,Down,1649692704.7010322
Egor,82,Down,1649692704.7476716
Egor,72,Up,1649692704.793739
Egor,66,Down,1649692704.832528
Egor,82,Up,1649692704.8848257
Egor,89,Down,1649692704.912972
Egor,66,Up,1649692704.938148
Egor,89,Up,1649692704.9756083
Egor,32,Down,1649692705.138827
Egor,32,Up,1649692705.224549
Egor,84,Down,1649692705.3574135
Egor,84,Up,1649692705.4403613
Egor,85,Down,1649692705.4747238
Egor,85,Up,1649692705.5191073
Egor,74,Down,1649692705.6106625
Egor,74,Up,1649692705.6880453
Egor,32,Down,1649692705.6955273
Egor,32,Up,1649692705.7503145
Egor,70,Down,1649692705.9798768
Egor,70,Up,1649692706.1228445
Egor,8,Down,1649692706.3358583
Egor,8,Up,1649692706.4169736
Egor,8,Down,1649692706.4818084
Egor,8,Up,1649692706.5834472
Egor,72,Down,1649692706.7541506
Egor,72,Up,1649692706.876704
Egor,9,Down,1649692713.150363
Egor,9,Up,1649692713.3051775
Egor,32,Down,1649692714.7576818
Egor,32,Up,1649692714.901835
Egor,70,Down,1649692715.095979
Egor,70,Up,1649692715.2414975
Egor,75,Down,1649692715.3444786
Egor,84,Down,1649692715.404261
Egor,75,Up,1649692715.4199324
Egor,84,Up,1649692715.48949
Egor,82,Down,1649692715.5642517
Egor,82,Up,1649692715.6582758
Egor,67,Down,1649692715.6642578
Egor,70,Down,1649692715.7515407
Egor,67,Up,1649692715.7837255
Egor,70,Up,1649692715.8167312
Egor,89,Down,1649692715.91428
Egor,89,Up,1649692716.0055187
Egor,76,Down,1649692716.0118518
Egor,76,Up,1649692716.0729303
Egor,72,Down,1649692716.1944902
Egor,72,Up,1649692716.2599497
Egor,74,Down,1649692716.3224463
Egor,68,Down,1649692716.3674648
Egor,74,Up,1649692716.402368
Egor,66,Down,1649692716.4691882
Egor,68,Up,1649692716.478232
Egor,66,Up,1649692716.5148556
Egor,88,Down,1649692716.525967
Egor,88,Up,1649692716.6199093
